zone,n_tickets,lat,lon,junction_name,police_station,address,context,generator_kw
253_155,83,13.041747635341366,77.51448432650602,No Junction,Peenya,"KIADB Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Residential,layout
254_210,40,13.042770553919544,77.59060736052797,No Junction,Hebbala,"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",Mixed / Other,
256_148,41,13.045508709756097,77.50561683658536,No Junction,Peenya,"Mumbai Bengaluru Highway, Nelakadirena Halli, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",Mixed / Other,
256_149,115,13.045387970434781,77.50692160695651,No Junction,Peenya,"Mumbai Bengaluru Highway, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",Commercial street,cross
256_150,93,13.045400793548387,77.50795801827957,No Junction,Chikkabanavara,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli, Bengaluru, Karnataka. Pin-560073 (India)",Mixed / Other,
256_160,37,13.04569276505921,77.522081889657,No Junction,Chikkabanavara,"SM Road, Sri Ayyappa Nagar, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",Residential,nagar
256_179,43,13.045618244186045,77.5484938744186,No Junction,Jalahalli,"Jalahalli Main Road, Sri Veera Madakari Nayaka Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",Commercial street,main road
256_236,82,13.045615873170732,77.62718528170731,No Junction,Hennuru,"MS Ramaiah North City Road, Tuba Layout, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",Residential,layout
256_325,203,13.045820779802956,77.75033144236454,No Junction,K.R. Pura,"1st Cross Road, Subhams Antique City, Konadasapura, Bengaluru, Karnataka. Pin-560049 (India)",Commercial street,cross
257_145,155,13.04710346516129,77.50102493225808,No Junction,Peenya,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",Mixed / Other,
257_196,49,13.047388857142856,77.57174671428572,No Junction,Kodigehalli,"Outer Ring Road, Whispering Meadows, Dollars Colony, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Residential,colony
257_198,77,13.047454562337663,77.57443958571429,No Junction,Kodigehalli,"Bhadrappa Flyover, Muniyappa Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Residential,layout
257_199,663,13.047416988838611,77.57588528401207,No Junction,Kodigehalli,"Bhadrappa Flyover, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Mixed / Other,
258_142,65,13.04890694923077,77.49698398923077,No Junction,Chikkabanavara,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",Mixed / Other,
258_143,53,13.048737013773586,77.49826111283018,No Junction,Chikkabanavara,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",Mixed / Other,
258_199,164,13.047784379268291,77.57611972012195,No Junction,Kodigehalli,"2nd Cross Road, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Commercial street,cross
258_200,58,13.047724068965518,77.57698669482758,No Junction,Kodigehalli,"3rd A Cross Road, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Commercial street,cross
259_140,54,13.050117218518519,77.49444132222223,No Junction,Chikkabanavara,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",Mixed / Other,
259_150,30,13.049861063333333,77.50767213666667,No Junction,Chikkabanavara,"Hesaraghatta Main Road, Havanoor Extension, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",Commercial street,main road
259_211,169,13.049964157396449,77.59281076982248,No Junction,Kodigehalli,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Mall / Shopping,mall
259_212,172,13.04943948255814,77.59339814883721,No Junction,Hebbala,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Mall / Shopping,mall
259_238,46,13.049985813043477,77.63017608913043,No Junction,Hennuru,"Thanisandra Main Road, Aswath Nagar Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",Commercial street,main road
260_163,242,13.050493133057852,77.52553816528926,No Junction,Jalahalli,"Chikka Banavara RS Road, Prasad Enclave, Jalahalli, Bengaluru, Karnataka. Pin-560015 (India)",Mixed / Other,
260_182,166,13.050900242771084,77.55272350481928,No Junction,Jalahalli,"Rajatha Bhavana Road, Dr K Shivaramakarantha Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",Commercial street,circle
260_211,65,13.050662075384615,77.5928600753846,No Junction,Kodigehalli,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Mall / Shopping,mall
260_212,65,13.051070536923078,77.59352874461538,No Junction,Kodigehalli,"Bellary Road, Kirloskar Business Park, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Mixed / Other,
262_211,151,13.053904637086092,77.5927066768212,No Junction,Kodigehalli,"Bellary Road, Godrej Platinum, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Mixed / Other,
263_150,92,13.055002535869564,77.50761081739131,No Junction,Chikkabanavara,"Hesaraghatta Main Road, Defence Colony, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",Commercial street,main road
263_169,54,13.055071557407407,77.5346040851852,No Junction,Jalahalli,"Abbigere Main Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",Commercial street,main road
263_212,34,13.055446055882353,77.5939703882353,No Junction,Hebbala,"Dasarahalli Main Road, RMZ Azure, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Commercial street,main road
263_335,31,13.055005835483872,77.76409466774194,No Junction,K.R. Pura,"MBT Road, SBR Keerthi Prime, Katamnallur, Bengaluru, Karnataka. Pin-560049 (India)",Mixed / Other,
264_178,102,13.056818605882354,77.54697866078432,No Junction,Jalahalli,"Soniya Gandhi Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",Commercial street,circle
265_178,41,13.057681587804877,77.54647845853658,No Junction,Jalahalli,"Hesarghatta Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",Commercial street,circle
265_179,35,13.057295762857143,77.54780350571428,No Junction,Jalahalli,"St Mary Church Road, Kanshiram Nagar, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",Religious,church
265_210,106,13.058198777358491,77.59153685377359,No Junction,Kodigehalli,"4th Cross Road, Brigade Opus, Hebbal, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,cross
265_212,45,13.058039633356442,77.59324359313837,No Junction,Kodigehalli,"Bellary Road, Kodigehalli Gate Junction, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Mixed / Other,
266_120,39,13.058729353846154,77.46647803589744,No Junction,No Police Station,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",Mixed / Other,
266_200,33,13.059661182590354,77.5767309226598,No Junction,Kodigehalli,"Ganga Bhavani Temple Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Religious,temple
266_208,32,13.0592857,77.587639,No Junction,Kodigehalli,"15th Cross Road, SRPC Quarters, Defence Colony, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,cross
266_210,40,13.058578749638034,77.59135801413639,No Junction,Kodigehalli,"13th Main Road, Esteem Gardenia, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
266_211,43,13.05899740539152,77.592674771487,No Junction,Kodigehalli,"14th Main Road, Esteem Gardenia, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
266_212,49,13.058662781632652,77.59322273265306,No Junction,Kodigehalli,"14th Main Road, Kodigehalli Gate Junction, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
267_116,37,13.060802632432432,77.46121116486486,No Junction,No Police Station,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli, Bengaluru, Karnataka. Pin-562162 (India)",Commercial street,circle
267_200,36,13.059956178528436,77.57669385435764,No Junction,Kodigehalli,"Kodigehalli Main Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
267_254,68,13.060431102941177,77.65208905441176,No Junction,Hennuru,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",Residential,layout
268_207,81,13.06186036419753,77.58722447407408,No Junction,Kodigehalli,"15th Cross Road, Block D, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,cross
269_207,194,13.06345374484536,77.58698765412372,No Junction,Kodigehalli,"15th Cross Road, Oscar Orchards, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,cross
269_208,64,13.0637142453125,77.588282484375,No Junction,Kodigehalli,"20th Main Road, Block F, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
269_209,109,13.063721711926606,77.58967563761468,No Junction,Kodigehalli,"20th Main Road, Govianu Jodidhar Atlantis, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
269_210,127,13.063397859055119,77.5911737496063,No Junction,Kodigehalli,"20th Main Road, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
269_211,161,13.062863763354036,77.59240939192547,No Junction,Kodigehalli,"20th Main Road, Block G, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
272_212,41,13.06695788292683,77.59420943658537,No Junction,Hebbala,"Amruthahalli Main Road, Park View Layout, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Commercial street,main road
273_166,56,13.068653150000001,77.53008353749999,No Junction,Jalahalli,"Forest Region Road, Vymac Circle, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",Commercial street,circle
273_211,122,13.068571118650913,77.59270797864772,No Junction,Kodigehalli,"RK Road Number 7, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Mixed / Other,
273_235,38,13.06881202631579,77.62586011578948,No Junction,Hennuru,"80 Feet Road, Corona Apartments, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",Residential,nagar
274_207,611,13.070294411620296,77.58728929099836,No Junction,Kodigehalli,"Ayyappa Temple Road, Fortune Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Religious,temple
274_208,745,13.070346157046979,77.58775438053692,No Junction,Kodigehalli,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Residential,nagar
274_211,76,13.069626605205018,77.59255988526316,No Junction,Kodigehalli,"Raintree Boulevard Internal Road, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Mixed / Other,
275_207,294,13.071061997619047,77.58742399353741,No Junction,Kodigehalli,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Residential,nagar
275_208,3539,13.071277900894895,77.5881018918268,No Junction,Kodigehalli,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Residential,nagar
275_209,56,13.071649987499999,77.5892478,No Junction,Kodigehalli,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Residential,nagar
275_211,136,13.071184406617647,77.5924950014706,No Junction,Kodigehalli,"RK Road Number 7, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Residential,layout
275_212,102,13.07162894509804,77.59319655980393,No Junction,Hebbala,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",Residential,layout
275_241,45,13.071246031111112,77.63372564,No Junction,Hennuru,"Thanisandra Main Road, Ex Serviceman Layout, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",Commercial street,main road
276_208,161,13.07212374347826,77.58857572049689,No Junction,Kodigehalli,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Residential,nagar
276_209,75,13.072584996,77.58989266133334,No Junction,Kodigehalli,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Residential,nagar
276_210,75,13.072350753333334,77.591055508,No Junction,Kodigehalli,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Residential,nagar
276_211,67,13.072202065671641,77.59225435373133,No Junction,Kodigehalli,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Residential,nagar
276_241,58,13.072249663793103,77.63373586551724,No Junction,Hennuru,"Thanisandra Main Road, Ex Serviceman Layout, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",Commercial street,main road
283_179,48,13.081727852259313,77.54822149035023,No Junction,Yelahanka,"Hesarghatta Road, Mohammad Sab Palya Circle, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",Education,vidya
284_243,34,13.083642691176472,77.6369552382353,No Junction,Hennuru,"Munninarasimha Road, Prisha Orchids, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)",Mixed / Other,
284_244,37,13.083460627027028,77.63825236216216,No Junction,Hennuru,"Munninarasimha Road, Prisha Orchids, Chokkanahalli, Bengaluru, Karnataka. Pin-560064 (India)",Mixed / Other,
291_212,209,13.093089207655503,77.594095069378,No Junction,Yelahanka,"Allalasandra Main Road, Taralabalu Enclave, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,main road
292_212,154,13.094144811688313,77.59430976623376,No Junction,Yelahanka,"Allalasandra Main Road, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,main road
293_217,54,13.095734529629631,77.60039087592592,No Junction,Yelahanka,"Jakkur Main Road, Century Breeze, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,main road
294_216,550,13.097060442909092,77.5995457629091,No Junction,Yelahanka,"Jakkur Main Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,main road
295_205,31,13.098127941935484,77.58444576451613,No Junction,Yelahanka,"1st A Main Road, Sector B, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,main road
295_215,46,13.098311689130435,77.59821605,No Junction,Yelahanka,"Raithara Santhe Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",Residential,nagar
295_216,104,13.097668989423077,77.59913424230768,No Junction,Yelahanka,"Jakkur Main Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,main road
296_200,73,13.099228038356165,77.57705667671233,No Junction,Yelahanka,"Yelahanka New Town Main Road, 1st Stage, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,main road
296_208,164,13.09966171280488,77.58862531646342,No Junction,Yelahanka,"3rd A Cross Road, East Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,cross
296_215,58,13.099362441895165,77.59746048131849,No Junction,Yelahanka,"BB Road, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Mixed / Other,
311_240,30,13.119999026666667,77.63239696333333,No Junction,Yelahanka,"Bellahali Main Road, Krantiveera Sangolli Rayanna Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",Commercial street,main road
312_239,102,13.121387141176472,77.63124822058823,No Junction,Yelahanka,"Bellahali Main Road, Niranthara Layout, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",Commercial street,main road
313_224,31,13.122240529032258,77.61067082580645,No Junction,Yelahanka,"4th Cross Road, Uday Nagar, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",Commercial street,cross
313_239,139,13.122141981654677,77.63079100395683,No Junction,Chikkajala,"Bagaluru Main Road, Niranthara Layout, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",Commercial street,main road
329_229,91,13.144147030769231,77.6178373021978,No Junction,Chikkajala,"Hosahalli Main Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",Commercial street,main road
358_274,536,13.183560356697761,77.67964845938434,No Junction,Chikkajala,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",Residential,nagar
358_275,108,13.183529364814815,77.68076604074075,No Junction,Chikkajala,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
358_276,76,13.183542913157893,77.68232709736841,No Junction,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
358_277,75,13.183396257333333,77.68370271866667,No Junction,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
359_274,1966,13.184263213580875,77.67971453051881,No Junction,Chikkajala,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
359_279,97,13.183912350515465,77.68638810515463,No Junction,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
359_280,71,13.184199311267605,77.68776509295775,No Junction,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
359_281,43,13.184104827906978,77.68920506976744,No Junction,Chikkajala,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
360_274,638,13.185771292946708,77.67990098056426,No Junction,Chikkajala,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
361_274,211,13.186964682464454,77.68014445971565,No Junction,Chikkajala,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
361_275,580,13.187039042758622,77.68055669086206,No Junction,Chikkajala,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
362_275,229,13.188397764192139,77.68041464628821,No Junction,Devanahalli Airport,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
363_275,180,13.189899912222222,77.6806237188889,No Junction,Devanahalli Airport,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Mixed / Other,
